code_insee,name,tourism,latitude,longitude
69123,N/A,N/A,45.7264067,4.9236301
69123,N/A,N/A,45.7264021,4.9234402
69123,N/A,N/A,45.7264048,4.9251959
69123,N/A,N/A,45.7264058,4.9252189
69123,N/A,N/A,45.7264169,4.9235922
69123,N/A,N/A,45.7264123,4.9234041
69123,N/A,N/A,45.7264078,4.9243067
69123,N/A,N/A,45.7264158,4.9252819
69123,N/A,N/A,45.7264168,4.9253059
69123,N/A,N/A,45.7264092,4.9240596
69123,N/A,N/A,45.7264138,4.9243005
69123,N/A,N/A,45.7264299,4.9235994
69123,N/A,N/A,45.726426,4.924892
69123,N/A,N/A,45.726427,4.92466
69123,N/A,N/A,45.7264308,4.9252129
69123,N/A,N/A,45.726425,4.9240451
69123,N/A,N/A,45.7264388,4.9252769
69123,N/A,N/A,45.7264451,4.9235342
69123,N/A,N/A,45.726438,4.924625
69123,N/A,N/A,45.72644,4.92467
69123,N/A,N/A,45.7264487,4.9234916
69123,N/A,N/A,45.7264545,4.9234944
69123,N/A,N/A,45.7264432,4.9241255
69123,N/A,N/A,45.726451,4.924814
69123,N/A,N/A,45.726458,4.924878
69123,N/A,N/A,45.7264638,4.9234319
69123,N/A,N/A,45.7264606,4.924091
69123,N/A,N/A,45.7264689,4.9242438
69123,N/A,N/A,45.726474,4.92483
69123,N/A,N/A,45.7264739,4.9242396
69123,N/A,N/A,45.726488,4.924705
69123,N/A,N/A,45.726513,4.925429
69123,N/A,N/A,45.726523,4.925522
69123,N/A,N/A,45.726532,4.925602
69123,N/A,N/A,45.726543,4.925698
69123,N/A,N/A,45.726548,4.925541
69123,N/A,N/A,45.726551,4.925571
69123,N/A,N/A,45.7264124,4.9236088
69123,N/A,N/A,45.755085,4.739257
69123,N/A,N/A,45.755264,4.739374
69123,N/A,N/A,45.755217,4.739232
69123,N/A,N/A,45.755002,4.739281
69123,N/A,N/A,45.755198,4.739071
69123,N/A,N/A,45.755266,4.739389
69123,N/A,N/A,45.755259,4.739053
69123,N/A,N/A,45.755131,4.739257
69123,N/A,N/A,45.755086,4.73927
69123,N/A,N/A,45.755304,4.739365
69123,N/A,N/A,45.755156,4.739418
69123,N/A,N/A,45.755017,4.739409
69123,N/A,N/A,45.75515,4.739375
69123,N/A,N/A,45.740732,4.780931
69123,N/A,N/A,45.740133,4.780223
69123,N/A,N/A,45.740799,4.780674
69123,N/A,N/A,45.740684,4.780265
69123,N/A,N/A,45.740359,4.779964
69123,N/A,N/A,45.74073,4.780854
69123,N/A,N/A,45.740737,4.780308
69123,N/A,N/A,45.74073,4.780925
69123,N/A,N/A,45.740094,4.780214
69123,N/A,N/A,45.740384,4.780018
69123,N/A,N/A,45.740701,4.780952
69123,N/A,N/A,45.740147,4.780253
69123,N/A,N/A,45.740183,4.780395
69123,N/A,N/A,45.740603,4.779979
69123,N/A,N/A,45.740613,4.780854
69123,N/A,N/A,45.740704,4.780959
69123,N/A,N/A,45.740326,4.780253
69123,N/A,N/A,45.740717,4.780329
69123,N/A,N/A,45.740117,4.780522
69123,N/A,N/A,45.740753,4.780902
69123,N/A,N/A,45.740546,4.779856
69123,N/A,N/A,45.740564,4.780017
69123,N/A,N/A,45.740674,4.780979
69123,N/A,N/A,45.740204,4.780438
69123,N/A,N/A,45.74011,4.780245
69123,N/A,N/A,45.740481,4.779843
69123,N/A,N/A,45.740706,4.780243
69123,N/A,N/A,45.740009,4.780297
69123,N/A,N/A,45.740834,4.780575
69123,N/A,N/A,45.74049,4.780037
69123,N/A,N/A,45.740506,4.779896
69123,N/A,N/A,45.740308,4.780218
69123,N/A,N/A,45.7401942,4.7802062
69123,N/A,N/A,45.740874,4.780536
69123,N/A,N/A,45.74093,4.780653
69123,N/A,N/A,45.7346063,4.8163076
69123,N/A,N/A,45.7345729,4.8159963
69123,N/A,N/A,45.751861,4.82145
69123,N/A,N/A,45.751861,4.821459
69123,N/A,N/A,45.751862,4.821436
69123,N/A,N/A,45.751862,4.821471
69123,N/A,N/A,45.751863,4.821479
69123,N/A,N/A,45.751865,4.821423
69123,N/A,N/A,45.751866,4.821493
69123,N/A,N/A,45.751872,4.821508
69123,N/A,N/A,45.751877,4.821382
69123,N/A,N/A,45.751877,4.821519
69123,N/A,N/A,45.751881,4.821372
69123,N/A,N/A,45.751881,4.821526
69123,N/A,N/A,45.751891,4.821342
69123,N/A,N/A,45.751898,4.821322
69123,N/A,N/A,45.75193,4.821245
69123,N/A,N/A,45.751941,4.821587
69123,N/A,N/A,45.751972,4.821164
69123,N/A,N/A,45.751992,4.821131
69123,N/A,N/A,45.752013,4.821097
69123,N/A,N/A,45.752024,4.821081
69123,N/A,N/A,45.752035,4.821066
69123,N/A,N/A,45.752043,4.821056
69123,N/A,N/A,45.7519676,4.8215831
69123,N/A,N/A,45.7520501,4.8214183
69123,N/A,N/A,45.7520361,4.8213479
69123,N/A,N/A,45.7521007,4.8213298
69123,N/A,N/A,45.7521638,4.821191
69123,N/A,N/A,45.7559543,4.8168933
69123,N/A,N/A,45.758365,4.816816
69123,N/A,N/A,45.758412,4.816686
69123,N/A,N/A,45.758416,4.816689
69123,N/A,N/A,45.758507,4.816757
69123,N/A,N/A,45.758538,4.81634
69123,N/A,N/A,45.758542,4.816343
69123,N/A,N/A,45.758556,4.81629
69123,N/A,N/A,45.758586,4.81621
69123,N/A,N/A,45.758589,4.816213
69123,N/A,N/A,45.758619,4.81645
69123,N/A,N/A,45.758646,4.816255
69123,N/A,N/A,45.758679,4.816164
69123,N/A,N/A,45.758744,4.816278
69123,N/A,N/A,45.758763,4.816227
69123,N/A,N/A,45.758832,4.81661
69123,N/A,N/A,45.758858,4.816363
69123,N/A,N/A,45.758877,4.81631
69123,N/A,N/A,45.758929,4.816465
69123,N/A,N/A,45.758938,4.816638
69123,N/A,N/A,45.758942,4.816641
69123,N/A,N/A,45.758964,4.816373
69123,N/A,N/A,45.75899,4.81651
69123,N/A,N/A,45.7558932,4.8169971
69123,N/A,N/A,45.7559314,4.8169322
69123,N/A,N/A,45.7596485,4.8192
69123,N/A,N/A,45.7593313,4.8194822
69123,N/A,N/A,45.7600181,4.8211719
69123,N/A,N/A,45.7592427,4.8197765
69123,N/A,N/A,45.7595237,4.819257
69123,N/A,N/A,45.7601158,4.8193983
69123,N/A,N/A,45.7602589,4.8198838
69123,N/A,N/A,45.7594387,4.8193218
69123,N/A,N/A,45.7600094,4.819267
69123,N/A,N/A,45.7586662,4.81933
69123,N/A,N/A,45.7584742,4.8194258
69123,N/A,N/A,45.7589981,4.8199127
69123,N/A,N/A,45.7601805,4.8195149
69123,N/A,N/A,45.7589515,4.8195495
69123,N/A,N/A,45.760311,4.821213
69123,N/A,N/A,45.7598813,4.8191972
69123,N/A,N/A,45.7583964,4.8197497
69123,N/A,N/A,45.7602225,4.8196295
69123,N/A,N/A,45.7605167,4.8197823
69123,N/A,N/A,45.7587671,4.8193524
69123,N/A,N/A,45.7602266,4.8202446
69123,N/A,N/A,45.7597994,4.8191874
69123,N/A,N/A,45.7604039,4.8197554
69123,N/A,N/A,45.7590025,4.8197465
69123,N/A,N/A,45.7589868,4.8196455
69123,N/A,N/A,45.7588495,4.8194056
69123,N/A,N/A,45.7604332,4.8203972
69123,N/A,N/A,45.7603629,4.8208027
69123,N/A,N/A,45.760342,4.820042
69123,N/A,N/A,45.7601733,4.8204125
69123,N/A,N/A,45.7601017,4.820524
69123,N/A,N/A,45.760317,4.820229
69123,N/A,N/A,45.7600872,4.8206951
69123,N/A,N/A,45.7602025,4.8203802
69123,N/A,N/A,45.7601151,4.820488
69123,N/A,N/A,45.7600764,4.8207937
69123,N/A,N/A,45.7603304,4.8203672
69123,N/A,N/A,45.7604722,4.8197702
69123,N/A,N/A,45.760351,4.820038
69123,N/A,N/A,45.760344,4.820077
69123,N/A,N/A,45.7603743,4.8199035
69123,N/A,N/A,45.7604825,4.8203235
69123,N/A,N/A,45.760122,4.8204689
69123,N/A,N/A,45.760291,4.8202579
69123,N/A,N/A,45.7600574,4.8207495
69123,N/A,N/A,45.7602718,4.8207694
69123,N/A,N/A,45.7604238,4.8204806
69123,N/A,N/A,45.758393,4.819547
69123,N/A,N/A,45.758431,4.81926
69123,N/A,N/A,45.758519,4.816969
69123,N/A,N/A,45.75853,4.816939
69123,N/A,N/A,45.758592,4.817024
69123,N/A,N/A,45.758603,4.816993
69123,N/A,N/A,45.758722,4.816916
69123,N/A,N/A,45.758769,4.817117
69123,N/A,N/A,45.758812,4.816983
69123,N/A,N/A,45.758816,4.816986
69123,N/A,N/A,45.759878,4.821136
69123,N/A,N/A,45.759904,4.821143
69123,N/A,N/A,45.760203,4.821204
69123,N/A,N/A,45.760221,4.821205
69123,N/A,N/A,45.760286,4.820302
69123,N/A,N/A,45.760286,4.820314
69123,N/A,N/A,45.760287,4.820324
69123,N/A,N/A,45.760289,4.820287
69123,N/A,N/A,45.76029,4.820336
69123,N/A,N/A,45.760296,4.820349
69123,N/A,N/A,45.760298,4.820268
69123,N/A,N/A,45.760301,4.820356
69123,N/A,N/A,45.76031,4.820252
69123,N/A,N/A,45.760316,4.820233
69123,N/A,N/A,45.7603257,4.8203739
69123,N/A,N/A,45.760328,4.820363
69123,N/A,N/A,45.760346,4.820928
69123,N/A,N/A,45.760383,4.819853
69123,N/A,N/A,45.760439,4.820393
69123,N/A,N/A,45.760444,4.819921
69123,N/A,N/A,45.760445,4.819875
69123,N/A,N/A,45.760465,4.820026
69123,N/A,N/A,45.76047,4.819923
69123,N/A,N/A,45.7605,4.820038
69123,N/A,N/A,45.758996,4.8211
69123,N/A,N/A,45.759062,4.821115
69123,N/A,N/A,45.759085,4.821121
69123,N/A,N/A,45.75933,4.8200149
69123,N/A,N/A,45.7604233,4.8198671
69123,N/A,N/A,45.7589501,4.8211142
69123,N/A,N/A,45.7591306,4.8211291
69123,N/A,N/A,45.7604116,4.8196273
69123,N/A,N/A,45.7602583,4.8189894
69123,N/A,N/A,45.7601732,4.8186821
69123,N/A,N/A,45.7602836,4.8193485
69123,N/A,N/A,45.7601936,4.8190655
69123,N/A,N/A,45.7605024,4.819651
69123,N/A,N/A,45.7585788,4.8199685
69123,N/A,N/A,45.7584548,4.8209713
69123,N/A,N/A,45.7585813,4.8199335
69123,N/A,N/A,45.7583685,4.8197336
69123,N/A,N/A,45.7583956,4.8208025
69123,N/A,N/A,45.7584239,4.8209659
69123,N/A,N/A,45.7584491,4.8208217
69123,N/A,N/A,45.7585184,4.8201033
69123,N/A,N/A,45.758537,4.8184516
69123,N/A,N/A,45.7588976,4.8184946
69123,N/A,N/A,45.7589684,4.8182278
69123,N/A,N/A,45.7592088,4.8213089
69123,N/A,N/A,45.7592351,4.8181026
69123,N/A,N/A,45.7592218,4.8211514
69123,N/A,N/A,45.7592478,4.8181626
69123,N/A,N/A,45.7597071,4.821664
69123,N/A,N/A,45.7597763,4.8178207
69123,N/A,N/A,45.7599313,4.8211473
69123,N/A,N/A,45.7599288,4.8186265
69123,N/A,N/A,45.75998,4.818725
69123,N/A,N/A,45.7584053,4.8195864
69123,N/A,N/A,45.7584712,4.8198721
69123,N/A,N/A,45.7585663,4.8193574
69123,N/A,N/A,45.7588638,4.8200322
69123,N/A,N/A,45.7588869,4.8198835
69123,N/A,N/A,45.7589083,4.8194731
69123,N/A,N/A,45.7592809,4.8196182
69123,N/A,N/A,45.7593248,4.8213662
69123,N/A,N/A,45.7593685,4.8198227
69123,N/A,N/A,45.7600071,4.8203144
69123,N/A,N/A,45.760035,4.8201673
69123,N/A,N/A,45.7602457,4.8197634
69123,N/A,N/A,45.7602579,4.8200309
69123,N/A,N/A,45.7592812,4.8182023
69123,N/A,N/A,45.7593284,4.8185252
69123,N/A,N/A,45.7593313,4.8185433
69123,N/A,N/A,45.7593343,4.8185217
69123,N/A,N/A,45.7593377,4.8185411
69123,N/A,N/A,45.7593546,4.8186725
69123,N/A,N/A,45.7593571,4.8186889
69123,N/A,N/A,45.7593597,4.8186692
69123,N/A,N/A,45.7593629,4.8186881
69123,N/A,N/A,45.7593658,4.8187353
69123,N/A,N/A,45.7593705,4.8187315
69123,N/A,N/A,45.7594372,4.8180728
69123,N/A,N/A,45.7594486,4.8181343
69123,N/A,N/A,45.7594505,4.8192229
69123,N/A,N/A,45.759532,4.8180346
69123,N/A,N/A,45.7595438,4.8180961
69123,N/A,N/A,45.7596404,4.8191584
69123,N/A,N/A,45.7596408,4.8191611
69123,N/A,N/A,45.7597138,4.8180261
69123,N/A,N/A,45.7597236,4.8191303
69123,N/A,N/A,45.7597243,4.8191341
69123,N/A,N/A,45.7597477,4.818207
69123,N/A,N/A,45.7597564,4.8182452
69123,N/A,N/A,45.7597632,4.8182007
69123,N/A,N/A,45.7597705,4.8182396
69123,N/A,N/A,45.7598153,4.8185539
69123,N/A,N/A,45.7598191,4.8185755
69123,N/A,N/A,45.75983,4.8185496
69123,N/A,N/A,45.7598336,4.8185701
69123,N/A,N/A,45.7598447,4.8187088
69123,N/A,N/A,45.7598485,4.8187304
69123,N/A,N/A,45.7598591,4.8187037
69123,N/A,N/A,45.7598631,4.818725
69123,N/A,N/A,45.7598724,4.8188591
69123,N/A,N/A,45.7598765,4.8188801
69123,N/A,N/A,45.7598877,4.8188534
69123,N/A,N/A,45.7598917,4.8188745
69123,N/A,N/A,45.759898,4.8189932
69123,N/A,N/A,45.759907,4.819042
69123,N/A,N/A,45.7599119,4.8190666
69123,N/A,N/A,45.7599128,4.818987
69123,N/A,N/A,45.7599224,4.8190323
69123,N/A,N/A,45.760499,4.8202075
69123,N/A,N/A,45.7589161,4.8211075
69123,N/A,N/A,45.7589197,4.8210827
69123,N/A,N/A,45.7589695,4.821118
69123,N/A,N/A,45.7589716,4.8210947
69123,N/A,N/A,45.7596774,4.8216207
69123,N/A,N/A,45.7586917,4.8184337
69123,N/A,N/A,45.758835,4.818465
69123,N/A,N/A,45.7589587,4.8182423
69123,N/A,N/A,45.7599422,4.8186703
69123,N/A,N/A,45.7599573,4.8186956
69123,N/A,N/A,45.7601556,4.821198
69123,N/A,N/A,45.7604194,4.820506
69123,N/A,N/A,45.7604512,4.8205176
69123,N/A,N/A,45.7604817,4.8203091
69123,N/A,N/A,45.7604825,4.8203352
69123,N/A,N/A,45.758415,4.8198306
69123,N/A,N/A,45.758556,4.8184163
69123,N/A,N/A,45.7584151,4.8206911
69123,N/A,N/A,45.7584686,4.8207104
69123,N/A,N/A,45.7585072,4.8201669
69123,N/A,N/A,45.7585602,4.820186
69123,N/A,N/A,45.7605243,4.820062
69123,N/A,N/A,45.7603265,4.8203886
69123,N/A,N/A,45.7603431,4.820408
69123,N/A,N/A,45.7603506,4.8204426
69123,N/A,N/A,45.7603441,4.8203712
69123,N/A,N/A,45.7584831,4.8209781
69123,N/A,N/A,45.7602122,4.8188229
69123,N/A,N/A,45.7592193,4.8211812
69123,N/A,N/A,45.7559425,4.8169134
69123,N/A,N/A,45.7594787,4.8180132
69123,N/A,N/A,45.769865,4.788064
69123,N/A,N/A,45.769899,4.787882
69123,N/A,N/A,45.769841,4.787986
69123,N/A,N/A,45.769932,4.788066
69123,N/A,N/A,45.769907,4.788112
69123,N/A,N/A,45.76989,4.788019
69123,N/A,N/A,45.777023,4.789323
69123,N/A,N/A,45.776335,4.789852
69123,N/A,N/A,45.777041,4.789309
69123,N/A,N/A,45.7776531,4.7905424
69123,N/A,N/A,45.7776151,4.7905406
69123,N/A,N/A,45.7776139,4.7905926
69123,N/A,N/A,45.777209,4.79063
69123,N/A,N/A,45.777112,4.790634
69123,N/A,N/A,45.7775483,4.7899364
69123,N/A,N/A,45.7753426,4.7904861
69123,N/A,N/A,45.7774128,4.7891085
69123,N/A,N/A,45.7774254,4.789018
69123,N/A,N/A,45.7774708,4.7895623
69123,N/A,N/A,45.7776629,4.7903367
69123,N/A,N/A,45.7763106,4.7898665
69123,N/A,N/A,45.7774229,4.7892377
69123,N/A,N/A,45.7775986,4.7901122
69123,N/A,N/A,45.7776756,4.7905103
69123,N/A,N/A,45.7776779,4.7905431
69123,N/A,N/A,45.7759742,4.7901198
69123,N/A,N/A,45.7774117,4.7890284
69123,N/A,N/A,45.7773,4.79106
69123,N/A,N/A,45.777098,4.791386
69123,N/A,N/A,45.777257,4.791448
69123,N/A,N/A,45.777124,4.791206
69123,N/A,N/A,45.777225,4.791076
69123,N/A,N/A,45.777237,4.791082
69123,N/A,N/A,45.776855,4.791224
69123,N/A,N/A,45.777266,4.791113
69123,N/A,N/A,45.777168,4.792037
69123,N/A,N/A,45.777412,4.791092
69123,N/A,N/A,45.7772,4.791021
69123,N/A,N/A,45.777319,4.790963
69123,N/A,N/A,45.777213,4.791451
69123,N/A,N/A,45.7772019,4.791073
69123,N/A,N/A,45.777107,4.791725
69123,N/A,N/A,45.776756,4.791186
69123,N/A,N/A,45.777041,4.791211
69123,N/A,N/A,45.777396,4.791091
69123,N/A,N/A,45.776753,4.791048
69123,N/A,N/A,45.77704,4.791272
69123,N/A,N/A,45.777272,4.791094
69123,N/A,N/A,45.777012,4.79173
69123,N/A,N/A,45.777408,4.790963
69123,N/A,N/A,45.777397,4.7911543
69123,N/A,N/A,45.777285,4.791073
69123,N/A,N/A,45.777267,4.7913825
69123,N/A,N/A,45.776998,4.791218
69123,N/A,N/A,45.776999,4.791274
69123,N/A,N/A,45.77713,4.791381
69123,N/A,N/A,45.777268,4.791429
69123,N/A,N/A,45.777118,4.791024
69123,N/A,N/A,45.776855,4.791181
69123,N/A,N/A,45.777256,4.791098
69123,N/A,N/A,45.777017,4.79201
69123,N/A,N/A,45.777167,4.792004
69123,N/A,N/A,45.77722,4.791021
69123,N/A,N/A,45.777319,4.791053
69123,N/A,N/A,45.777278,4.791082
69123,N/A,N/A,45.777228,4.792036
69123,N/A,N/A,45.7772043,4.7911633
69123,N/A,N/A,45.7772093,4.7913851
69123,N/A,N/A,45.775603,4.795254
69123,N/A,N/A,45.775621,4.7952
69123,N/A,N/A,45.775663,4.795128
69123,N/A,N/A,45.7760365,4.7952804
69123,N/A,N/A,45.77612,4.795155
69123,N/A,N/A,45.7756149,4.7914375
69123,N/A,N/A,45.7758026,4.7918546
69123,N/A,N/A,45.7770974,4.793432
69123,N/A,N/A,45.7773012,4.7918854
69123,N/A,N/A,45.7773108,4.7920559
69123,N/A,N/A,45.7773382,4.7930337
69123,N/A,N/A,45.7774329,4.7927427
69123,N/A,N/A,45.7774456,4.7924925
69123,N/A,N/A,45.7774472,4.7922651
69123,N/A,N/A,45.7775011,4.7914738
69123,N/A,N/A,45.7776026,4.7910622
69123,N/A,N/A,45.7776882,4.7906824
69123,N/A,N/A,45.775461,4.7909123
69123,N/A,N/A,45.7758302,4.7920401
69123,N/A,N/A,45.776188,4.7922478
69123,N/A,N/A,45.7761952,4.792252
69123,N/A,N/A,45.7762635,4.7923338
69123,N/A,N/A,45.7762937,4.7924558
69123,N/A,N/A,45.7763228,4.7931316
69123,N/A,N/A,45.776575,4.7932897
69123,N/A,N/A,45.77675,4.7933158
69123,N/A,N/A,45.7768798,4.793334
69123,N/A,N/A,45.7769479,4.7933533
69123,N/A,N/A,45.7770063,4.7934174
69123,N/A,N/A,45.7770136,4.7933911
69123,N/A,N/A,45.7770675,4.7934466
69123,N/A,N/A,45.777298,4.7920091
69123,N/A,N/A,45.7773951,4.7929043
69123,N/A,N/A,45.7774271,4.7923554
69123,N/A,N/A,45.7776102,4.7907012
69123,N/A,N/A,45.7771264,4.7912755
69123,N/A,N/A,45.764001,4.803747
69123,N/A,N/A,45.764054,4.803866
69123,N/A,N/A,45.769002,4.799873
69123,N/A,N/A,45.769092,4.799874
69123,N/A,N/A,45.769091,4.805804
69123,N/A,N/A,45.769096,4.80601
69123,N/A,N/A,45.769229,4.806004
69123,N/A,N/A,45.769231,4.806091
69123,N/A,N/A,45.769308,4.805794
69123,N/A,N/A,45.769315,4.806087
69123,N/A,N/A,45.769252,4.8057966
69123,N/A,N/A,45.7691563,4.805801
69123,N/A,N/A,45.761409,4.8157277
69123,N/A,N/A,45.7616156,4.8168088
69123,N/A,N/A,45.761642,4.8167547
69123,N/A,N/A,45.7616504,4.8148269
69123,N/A,N/A,45.7616498,4.8167955
69123,N/A,N/A,45.7617977,4.8155874
69123,N/A,N/A,45.7618781,4.8155556
69123,N/A,N/A,45.762012,4.815851
69123,N/A,N/A,45.762093,4.815819
69123,N/A,N/A,45.762113,4.816373
69123,N/A,N/A,45.762194,4.816341
69123,N/A,N/A,45.7622301,4.8165253
69123,N/A,N/A,45.7605699,4.819797
69123,N/A,N/A,45.762461,4.821729
69123,N/A,N/A,45.7624629,4.8217299
69123,N/A,N/A,45.762465,4.821689
69123,N/A,N/A,45.762467,4.821688
69123,N/A,N/A,45.762503,4.821737
69123,N/A,N/A,45.762505,4.821735
69123,N/A,N/A,45.762506,4.821694
69123,N/A,N/A,45.762507,4.821695
69123,N/A,N/A,45.7605342,4.8196875
69123,N/A,N/A,45.7605366,4.8196532
69123,N/A,N/A,45.7605637,4.8198344
69123,N/A,N/A,45.7722486,4.8213776
69123,N/A,N/A,45.7722694,4.8214188
69123,N/A,N/A,45.7723682,4.8217155
69123,N/A,N/A,45.7722729,4.8214206
69123,N/A,N/A,45.7723522,4.8216705
69123,N/A,N/A,45.7723584,4.8216619
69123,N/A,N/A,45.772357,4.8216672
69123,N/A,N/A,45.7722644,4.8214224
69123,N/A,N/A,45.775877,4.80153
69123,N/A,N/A,45.775941,4.801572
69123,N/A,N/A,45.776364,4.798416
69123,N/A,N/A,45.776388,4.79843
69123,N/A,N/A,45.776441,4.798459
69123,N/A,N/A,45.774209,4.808312
69123,N/A,N/A,45.774221,4.8083
69123,N/A,N/A,45.77428,4.808237
69123,N/A,N/A,45.77429,4.808236
69123,N/A,N/A,45.774395,4.808516
69123,N/A,N/A,45.774404,4.808305
69123,N/A,N/A,45.774442,4.808328
69123,N/A,N/A,45.774455,4.808347
69123,N/A,N/A,45.774466,4.80836
69123,N/A,N/A,45.774466,4.808369
69123,N/A,N/A,45.774499,4.808427
69123,N/A,N/A,45.7744523,4.808467
69123,N/A,N/A,45.7737137,4.8092673
69123,N/A,N/A,45.7737407,4.8092929
69123,N/A,N/A,45.7737615,4.8092478
69123,N/A,N/A,45.7737345,4.8092223
69123,N/A,N/A,45.785798,4.807648
69123,N/A,N/A,45.785831,4.807528
69123,N/A,N/A,45.7957188,4.7635616
69123,N/A,N/A,45.7957212,4.7633766
69123,N/A,N/A,45.7956492,4.7633739
69123,N/A,N/A,45.7956478,4.7634818
69123,N/A,N/A,45.7955931,4.7634805
69123,N/A,N/A,45.7955945,4.7633839
69123,N/A,N/A,45.7955314,4.7633806
69123,N/A,N/A,45.7955295,4.7636086
69123,N/A,N/A,45.7955898,4.7636099
69123,N/A,N/A,45.7955907,4.7635603
69123,N/A,N/A,45.7956669,4.7635616
69123,N/A,N/A,45.7956655,4.7636501
69123,N/A,N/A,45.7957511,4.7636528
69123,N/A,N/A,45.7957534,4.763561
69123,N/A,N/A,45.809696,4.744968
69123,N/A,N/A,45.809708,4.745039
69123,N/A,N/A,45.809763,4.744862
69123,N/A,N/A,45.809765,4.744817
69123,N/A,N/A,45.809768,4.745004
69123,N/A,N/A,45.809769,4.744815
69123,N/A,N/A,45.80977,4.745016
69123,N/A,N/A,45.809772,4.744859
69123,N/A,N/A,45.809776,4.744939
69123,N/A,N/A,45.809786,4.744997
69123,N/A,N/A,45.809788,4.74501
69123,N/A,N/A,45.809799,4.744811
69123,N/A,N/A,45.809821,4.744812
69123,N/A,N/A,45.80983,4.744814
69123,N/A,N/A,45.809833,4.744836
69123,N/A,N/A,45.80985,4.744831
69123,N/A,N/A,45.809853,4.744938
69123,N/A,N/A,45.809858,4.744878
69123,N/A,N/A,45.809861,4.744983
69123,N/A,N/A,45.809884,4.744868
69123,N/A,N/A,45.809894,4.744923
69123,N/A,N/A,45.817866,4.759485
69123,N/A,N/A,45.817867,4.75947
69123,N/A,N/A,45.817867,4.759482
69123,N/A,N/A,45.817867,4.759491
69123,N/A,N/A,45.81787,4.759461
69123,N/A,N/A,45.817872,4.759504
69123,N/A,N/A,45.817873,4.759454
69123,N/A,N/A,45.817878,4.759416
69123,N/A,N/A,45.81788,4.759446
69123,N/A,N/A,45.81788,4.759514
69123,N/A,N/A,45.817884,4.759444
69123,N/A,N/A,45.817892,4.759519
69123,N/A,N/A,45.817902,4.759516
69123,N/A,N/A,45.817905,4.759529
69123,N/A,N/A,45.818038,4.7593
69123,N/A,N/A,45.818047,4.759337
69123,N/A,N/A,45.818049,4.759294
69123,N/A,N/A,45.818084,4.759319
69123,N/A,N/A,45.818104,4.75931
69123,N/A,N/A,45.818124,4.759257
69123,N/A,N/A,45.818205,4.759219
69123,N/A,N/A,45.818213,4.759258
69123,N/A,N/A,45.818265,4.759233
69123,N/A,N/A,45.81829,4.759346
69123,N/A,N/A,45.8182701,4.7618268
69123,N/A,N/A,45.8181504,4.7608541
69123,N/A,N/A,45.818156,4.7636671
69123,N/A,N/A,45.818171,4.7601772
69123,N/A,N/A,45.8181729,4.7644462
69123,N/A,N/A,45.8181916,4.7638347
69123,N/A,N/A,45.8181981,4.7642397
69123,N/A,N/A,45.8182037,4.763997
69123,N/A,N/A,45.818228,4.7628462
69123,N/A,N/A,45.818271,4.7600954
69123,N/A,N/A,45.8182864,4.7616933
69123,N/A,N/A,45.8183201,4.7610117
69123,N/A,N/A,45.8184187,4.7611847
69123,N/A,N/A,45.8184192,4.7613536
69123,N/A,N/A,45.8184696,4.7598607
69123,N/A,N/A,45.818722,4.7596203
69123,N/A,N/A,45.819037,4.7594573
69123,N/A,N/A,45.8191412,4.7603213
69123,N/A,N/A,45.8191547,4.7601899
69123,N/A,N/A,45.8180808,4.7604937
69123,N/A,N/A,45.8180976,4.7603059
69123,N/A,N/A,45.8193202,4.7608893
69123,N/A,N/A,45.8193646,4.7609181
69123,N/A,N/A,45.819394,4.7609134
69123,N/A,N/A,45.8194933,4.7643941
69123,N/A,N/A,45.8181504,4.7645119
69123,N/A,N/A,45.8183649,4.7651446
69123,N/A,N/A,45.8179102,4.7649498
69123,N/A,N/A,45.8179392,4.7653273
69123,N/A,N/A,45.8179925,4.7648231
69123,N/A,N/A,45.819401,4.7648271
69123,N/A,N/A,45.8198249,4.7611598
69123,N/A,N/A,45.819776,4.76278
69123,N/A,N/A,45.819788,4.762864
69123,N/A,N/A,45.819791,4.76268
69123,N/A,N/A,45.8198,4.762789
69123,N/A,N/A,45.819817,4.762388
69123,N/A,N/A,45.819826,4.762327
69123,N/A,N/A,45.819835,4.76233
69123,N/A,N/A,45.81984,4.762227
69123,N/A,N/A,45.819845,4.762188
69123,N/A,N/A,45.81985,4.762231
69123,N/A,N/A,45.819884,4.762769
69123,N/A,N/A,45.819889,4.762894
69123,N/A,N/A,45.819892,4.762656
69123,N/A,N/A,45.819892,4.76271
69123,N/A,N/A,45.819892,4.762873
69123,N/A,N/A,45.819906,4.762775
69123,N/A,N/A,45.819911,4.762207
69123,N/A,N/A,45.819913,4.762508
69123,N/A,N/A,45.819915,4.762177
69123,N/A,N/A,45.819921,4.762665
69123,N/A,N/A,45.819943,4.762516
69123,N/A,N/A,45.819956,4.762426
69123,N/A,N/A,45.819998,4.762903
69123,N/A,N/A,45.820012,4.762805
69123,N/A,N/A,45.820019,4.762646
69123,N/A,N/A,45.820025,4.762808
69123,N/A,N/A,45.820027,4.762578
69123,N/A,N/A,45.820046,4.762654
69123,N/A,N/A,45.82005,4.762239
69123,N/A,N/A,45.820053,4.762216
69123,N/A,N/A,45.820056,4.762586
69123,N/A,N/A,45.820074,4.762324
69123,N/A,N/A,45.820084,4.762249
69123,N/A,N/A,45.820093,4.762328
69123,N/A,N/A,45.819567,4.758496
